,0
809388,1369.2307258044345
471672,1369.2307258044345
525309,1369.2307258044345
523594,1369.2307258044345
651575,1369.2307258044345
511427,1369.2307258044345
495338,1369.2307258044345
216732,1369.2307258044345
819171,1369.2307258044345
654885,1369.2307258044345
745511,1369.2307258044345
489832,1369.2307258044345
774167,1369.2307258044345
524912,1369.2307258044345
119216,1369.2307258044345
549253,1369.2307258044345
630478,1369.2307258044345
328822,1369.2307258044345
697556,1327.7292708414357
80236,1327.7292708414357
625115,1327.7292708414357
240536,1327.7292708414357
799817,1327.7292708414357
32073,1327.7292708414357
655882,1327.7292708414357
418233,1327.7292708414357
732652,1327.7292708414357
835105,1327.7292708414357
175832,1327.7292708414357
320437,1327.7292708414357
741525,1327.7292708414357
578358,1327.7292708414357
548903,1327.7292708414357
206572,1327.7292708414357
236865,1327.7292708414357
466967,1327.7292708414357
771588,1327.7292708414357
509230,1327.7292708414357
508002,1327.7292708414357
461716,1327.7292708414357
35730,1327.7292708414357
391608,1327.7292708414357
451975,1327.7292708414357
1351,1327.7292708414357
362326,1327.7292708414357
105481,1327.7292708414357
799595,1327.7292708414357
257271,1327.7292708414357
623485,1287.0753784810734
589112,1273.9234794382585
360621,1240.5393069023735
8624,1240.5393069023735
589487,1206.909503685303
713483,1157.3706089228958
73753,1155.728431123126
281280,1146.5567094000874
342795,1146.5567094000874
513091,1146.5567094000874
339271,1146.5567094000874
738381,1146.5567094000874
206396,1133.873384618933
992,1133.873384618933
101796,1133.873384618933
106443,1133.873384618933
577581,1132.171462964255
571662,1120.031242260554
576093,1115.1784785580783
315388,1115.1784785580783
667481,1114.5711037960918
166191,1112.1943445791276
25844,1112.1943445791276
787772,1112.1943445791276
677594,1112.1943445791276
35662,1075.065898805838
704344,1067.2290011244115
789520,1063.5967734479013
81238,1044.4849947626121
301990,1042.1391447999933
538058,1042.1391447999933
695266,1038.063678620066
776194,1038.063678620066
813483,1038.063678620066
495588,1038.063678620066
619999,1037.6051079143572
423831,1026.6363796730652
168580,1009.5305426816519
808291,983.4391744678865
57892,971.3737819437886
538902,960.6687291751018
854507,960.6687291751018
394407,960.6687291751018
350681,960.6687291751018
692990,960.6687291751018
445047,957.7100201414225
590722,952.2498816769604
809229,952.2498816769604
46039,952.2498816769604
138236,952.2498816769604
222615,952.2498816769604
476595,947.7718698597398
753422,946.4063394963309
339718,945.1224677240101
5168,945.1224677240101
341054,945.1224677240101
568187,934.9053545458403
722232,930.681813374466
490088,876.531890523067
365327,876.531890523067
572155,876.531890523067
327703,875.1350817389482
773113,875.1350817389482
449652,875.1350817389482
52900,875.1350817389482
433589,875.1350817389482
302055,875.1350817389482
148378,875.1350817389482
674274,872.7168356661922
30307,872.7168356661922
48,872.7168356661922
20694,872.7168356661922
768326,858.1420973327712
427294,849.7942466709094
681054,825.7973483988769
733129,825.7973483988769
509267,825.7973483988769
271903,825.7973483988769
71376,825.7973483988769
88122,825.7973483988769
107027,808.14146914282
90041,804.8179294625713
68377,804.8179294625713
609234,804.8179294625713
505215,802.7132809690027
103926,783.4040566117234
958,781.027297394759
444298,781.027297394759
166438,781.027297394759
33736,780.0565728521301
32054,780.0565728521301
472357,780.0565728521301
814500,760.124180812153
53108,760.124180812153
549684,760.124180812153
453265,760.124180812153
16875,760.124180812153
620604,760.124180812153
434949,760.124180812153
466743,760.124180812153
449465,760.124180812153
658228,760.124180812153
278450,760.124180812153
529140,744.1111241526442
201161,725.5952330047907
469752,692.6344480171484
727182,692.6344480171484
451802,692.6344480171484
370286,692.6344480171484
778840,685.172078214136
100109,685.172078214136
46193,685.172078214136
469789,685.172078214136
885563,680.8883415879955
832929,674.4670254454493
838535,674.4670254454493
502508,674.4670254454493
322152,674.4670254454493
101499,674.4670254454493
687937,674.4670254454493
719638,674.4670254454493
402392,674.4670254454493
390156,674.4670254454493
54404,674.4670254454493
788290,674.4670254454493
657740,674.4670254454493
703420,674.4670254454493
86046,674.4670254454493
486972,674.4670254454493
415327,674.4670254454493
410543,674.4670254454493
743003,674.4670254454493
650566,674.4670254454493
53046,674.4670254454493
381731,674.4670254454493
617878,674.4670254454493
583874,674.4670254454493
301199,668.8656068068256
355645,662.4442906642794
550814,661.4839827336523
157610,613.284416324565
379860,609.0608751531906
519494,609.0608751531906
639748,609.0608751531906
204118,609.0608751531906
593319,608.4976093651137
159101,607.5450706163995
663616,593.4214082438286
352305,593.4214082438286
408237,589.7572631906056
587879,588.4385387443524
350330,560.3108014385773
786317,560.3108014385773
655831,556.9949248665461
684916,554.98898317267
410195,549.8501600034816
259087,544.1356441381897
314268,544.1356441381897
173315,544.1356441381897
267246,537.9998413379694
780504,536.7836483046178
55319,535.1370516294456
211184,533.1963961947793
14402,530.4903534896931
577472,530.4903534896931
476723,503.08779958684613
92521,503.08779958684613
106802,503.08779958684613
17973,488.26656880727035
631480,486.5205309215447
582482,484.939454001319
28875,465.7864847332999
214827,459.4063591734837
717948,442.0857025746097
457070,440.0797608807338
567871,440.0797608807338
370735,440.0797608807338
541960,440.0797608807338
390354,440.0797608807338
305823,440.0797608807338
611949,440.0797608807338
400801,440.0797608807338
686191,440.0797608807338
580475,440.0797608807338
532578,440.0797608807338
649213,429.5294680760454
287855,429.5294680760454
77754,424.3433684151011
96535,416.55260774677436
822830,416.55260774677436
802445,414.26964196892243
555839,406.43274428749595
332462,406.43274428749595
452488,406.43274428749595
827139,406.43274428749595
436341,406.43274428749595
380722,406.43274428749595
491531,406.43274428749595
274745,363.1062673283363
549854,362.3449805499943
780928,362.3449805499943
496837,355.94292222869916
738123,355.94292222869916
604812,355.94292222869916
540953,355.94292222869916
238773,352.1278673718244
466688,352.1278673718244
471747,333.43714076259613
585622,332.41576909473974
745907,332.41576909473974
410661,325.5860355672579
537147,325.5860355672579
88851,325.5860355672579
128039,325.5860355672579
251425,325.5860355672579
391264,325.5860355672579
376659,325.5860355672579
17802,325.5860355672579
578919,312.07971803284613
491569,311.9795121146882
579886,311.9795121146882
407749,311.7347985574878
356955,307.01546174034996
787423,300.8673904889193
208642,300.8673904889193
501869,300.8673904889193
341132,300.8673904889193
438513,300.8673904889193
338124,299.1785640589235
380216,299.1785640589235
48392,294.03860141107896
534647,294.03860141107896
724200,286.2017037296525
452284,286.2017037296525
394774,286.2017037296525
271987,286.2017037296525
420535,286.2017037296525
735972,286.2017037296525
604602,286.2017037296525
464141,286.2017037296525
460018,286.2017037296525
444157,286.2017037296525
558744,286.2017037296525
631137,286.2017037296525
460926,286.2017037296525
630116,286.2017037296525
69657,286.2017037296525
382915,286.2017037296525
601507,286.2017037296525
648229,286.2017037296525
806425,284.22896116820317
721956,284.22896116820317
243935,275.7128820519649
350505,263.47203152530307
632458,260.28694341271483
370196,260.28694341271483
184186,260.28694341271483
794411,260.28694341271483
643142,260.28694341271483
531379,260.28694341271483
82331,260.28694341271483
414899,260.28694341271483
581344,260.28694341271483
635180,260.28694341271483
421672,260.28694341271483
487263,260.28694341271483
81393,260.28694341271483
395896,260.28694341271483
712901,260.28694341271483
2844,260.28694341271483
749449,260.28694341271483
174333,260.28694341271483
637405,260.28694341271483
76864,260.28694341271483
781824,249.11760645703174
279917,249.11760645703174
290420,233.25450300560624
369360,229.3771989797061
286071,225.615767478207
63984,225.615767478207
524241,224.7726533455124
16780,224.7726533455124
419488,224.7726533455124
30449,224.7726533455124
60148,224.7726533455124
721998,224.7726533455124
277153,224.7726533455124
9471,224.7726533455124
642094,221.5403012982796
295897,221.5403012982796
52991,221.5403012982796
668857,221.5403012982796
394418,221.5403012982796
301128,221.5403012982796
31057,221.5403012982796
619775,221.5403012982796
144501,221.5403012982796
654293,221.5403012982796
104935,221.5403012982796
110207,207.39736957851986
21576,206.14033125754523
543790,202.0648650776178
838700,202.0648650776178
693062,202.0648650776178
549169,202.0648650776178
85682,202.0648650776178
394239,202.0648650776178
354835,202.0648650776178
712855,202.0648650776178
184016,202.0648650776178
107031,202.0648650776178
82630,202.0648650776178
293647,202.0648650776178
414156,202.0648650776178
52528,202.0648650776178
314639,202.0648650776178
131796,202.0648650776178
15723,202.0648650776178
636600,202.0648650776178
155407,202.0648650776178
704689,202.0648650776178
180938,202.0648650776178
653530,202.0648650776178
495066,202.0648650776178
485038,202.0648650776178
417382,202.0648650776178
565602,180.9922288991423
529120,179.39937670915813
37300,179.39937670915813
71962,170.51648647179735
46092,170.51648647179735
476087,170.51648647179735
144164,170.51648647179735
180129,170.51648647179735
718420,170.51648647179735
355282,170.51648647179735
526586,170.51648647179735
196228,169.39322222115777
766167,164.99795377190702
424261,162.74561290045574
170652,162.74561290045574
151929,162.74561290045574
623143,161.7149548325078
472971,161.7149548325078
420479,161.7149548325078
587992,161.7149548325078
52039,161.7149548325078
101484,160.9224875919796
266138,160.9224875919796
531942,160.29937329362744
820516,160.29937329362744
609675,157.9535233310087
363799,153.8780571510813
564103,153.8780571510813
646721,153.8780571510813
687537,153.8780571510813
54343,153.8780571510813
586002,153.8780571510813
85607,153.8780571510813
751693,153.8780571510813
38879,153.8780571510813
758558,153.8780571510813
763504,153.8780571510813
606,153.8780571510813
440215,153.8780571510813
354050,153.8780571510813
62430,153.8780571510813
41558,153.8780571510813
537785,153.8780571510813
755911,153.8780571510813
635218,153.8780571510813
538561,153.8780571510813
449673,153.8780571510813
392457,153.8780571510813
597170,153.8780571510813
430400,153.8780571510813
672002,153.8780571510813
67797,153.8780571510813
321755,153.8780571510813
366238,153.8780571510813
469610,151.1932540030611
314375,148.9322508799705
617509,141.0314050037193
684159,141.0314050037193
763682,141.0314050037193
10868,141.0314050037193
324906,136.77222015966805
808541,134.42637019704932
87059,130.3509040171219
252281,130.3509040171219
393573,130.3509040171219
506672,130.3509040171219
403897,130.3509040171219
793072,130.3509040171219
600678,130.3509040171219
8211,130.3509040171219
45707,130.3509040171219
43290,130.3509040171219
3252,130.3509040171219
512014,130.3509040171219
379249,130.3509040171219
506796,130.3509040171219
103758,130.3509040171219
382323,130.3509040171219
141950,130.3509040171219
476617,130.3509040171219
490755,130.3509040171219
394621,130.3509040171219
266986,130.3509040171219
315325,130.3509040171219
452444,130.3509040171219
217860,130.3509040171219
233097,129.0031128679045
299726,76.85073650052536
608478,76.85073650052536
28211,39.09991542352655
495895,33.56605200789042
60591,33.56605200789042
30078,33.36999250926183
832511,31.189637927988436
472330,29.60856100776274
320452,27.114171748061022
408435,27.114171748061022
294489,25.533094827835328
115770,25.533094827835328
96498,25.533094827835328
488343,25.533094827835328
46778,25.533094827835328
562939,25.533094827835328
667889,25.533094827835328
626134,25.533094827835328
564991,25.533094827835328
175295,25.533094827835328
554452,25.533094827835328
491971,25.533094827835328
390293,25.533094827835328
71118,25.533094827835328
118090,11.912363861353917
795246,7.836897681426502
493379,7.836897681426502
678372,7.836897681426502
702986,7.836897681426502
702229,7.836897681426502
161004,7.836897681426502
452418,7.836897681426502
458910,7.836897681426502
741222,7.836897681426502
605623,7.836897681426502
500191,7.836897681426502
45182,7.836897681426502
645205,7.836897681426502
604622,7.836897681426502
390151,6.4213161425461545
374039,6.4213161425461545
516684,6.4213161425461545
296100,6.4213161425461545
188798,6.4213161425461545
118804,6.4213161425461545
471917,6.4213161425461545
803357,4.075466179927415
94764,4.075466179927415
348031,4.075466179927415
387646,4.075466179927415
