,0
733001,729.778779901068
591752,729.778779901068
374525,729.778779901068
518666,729.778779901068
260830,729.778779901068
6263,729.778779901068
604205,729.778779901068
527387,729.778779901068
605377,729.778779901068
519995,729.778779901068
333790,729.778779901068
297406,729.778779901068
470656,729.778779901068
511218,729.778779901068
220189,729.6853143705828
601154,725.0241641069151
309130,718.923504960616
811259,718.923504960616
365898,718.923504960616
551104,710.3869083035934
839335,706.9730072357806
742359,706.9730072357806
71437,706.9730072357806
564404,698.4158061669674
554190,698.4158061669674
34680,698.4158061669674
32210,698.4158061669674
573443,698.4158061669674
53069,698.4158061669674
25876,698.4158061669674
274694,698.4158061669674
435602,698.4158061669674
389870,679.5112113823043
127232,679.5112113823043
108755,679.5112113823043
535163,679.5112113823043
796129,679.5112113823043
664665,679.5112113823043
534029,679.5112113823043
437272,679.5112113823043
301662,679.5112113823043
308098,679.5112113823043
195173,679.5112113823043
728291,679.5112113823043
267561,679.5112113823043
550055,679.5112113823043
27428,679.5112113823043
676096,679.5112113823043
295066,679.5112113823043
219437,679.5112113823043
537984,679.5112113823043
487557,679.5112113823043
587354,679.5112113823043
191921,679.5112113823043
100571,679.5112113823043
658882,679.5112113823043
383135,679.5112113823043
649001,679.5112113823043
1140,679.5112113823043
438791,679.5112113823043
646339,679.5112113823043
351733,679.5112113823043
328476,679.5112113823043
104888,679.5112113823043
530704,679.5112113823043
613885,679.5112113823043
409131,679.5112113823043
203894,679.5112113823043
336992,679.5112113823043
443665,679.5112113823043
112962,679.5112113823043
219520,679.5112113823043
297638,679.5112113823043
417680,679.5112113823043
5882,679.5112113823043
578435,679.5112113823043
535504,679.5112113823043
70701,679.5112113823043
161619,679.5112113823043
700997,671.7327687368668
107023,671.7327687368668
674280,671.7327687368668
726084,652.0706274890249
157390,645.0315307133269
47821,632.9969893268517
141734,621.6879105680803
650427,621.6879105680803
643220,621.6879105680803
584115,621.6879105680803
617858,621.6879105680803
757986,621.6879105680803
858819,621.6879105680803
630562,621.6879105680803
132392,621.6879105680803
318869,621.6879105680803
354849,621.6879105680803
659558,621.6879105680803
599614,621.6879105680803
738861,621.6879105680803
446280,621.6879105680803
57464,621.6879105680803
360804,621.6879105680803
613496,621.6879105680803
101970,621.6879105680803
56936,621.6879105680803
129464,621.6879105680803
35569,621.6879105680803
659082,621.6879105680803
221346,621.6879105680803
25828,621.6879105680803
520626,621.6879105680803
374651,621.6879105680803
573694,621.6879105680803
371594,621.6879105680803
571285,621.6879105680803
621871,621.6879105680803
597004,621.6879105680803
231261,621.6879105680803
496513,621.6879105680803
240936,621.6879105680803
308497,621.6879105680803
20624,621.6879105680803
816692,621.6879105680803
210562,621.6879105680803
616204,621.6879105680803
444517,621.6879105680803
700056,621.6879105680803
583194,621.6879105680803
566930,621.6879105680803
279502,621.6879105680803
252200,621.6879105680803
332058,621.6879105680803
462024,621.6879105680803
683089,621.6879105680803
735014,621.6879105680803
161431,579.8921899256555
222993,569.0159910437667
82480,569.0159910437667
282345,569.0159910437667
174909,569.0159910437667
117771,569.0159910437667
275891,539.4845718061159
270123,539.4845718061159
595158,538.0362834414811
480548,538.0362834414811
398832,506.05284857626975
32605,506.05284857626975
701409,496.6325683241028
196234,494.19438277184724
455627,494.19438277184724
97091,494.19438277184724
668663,462.1493436456916
528591,462.1493436456916
725355,462.1493436456916
345412,462.1493436456916
687390,462.1493436456916
781040,462.1493436456916
577101,462.1493436456916
642178,462.1493436456916
74323,462.1493436456916
27643,462.1493436456916
656072,462.1493436456916
325682,462.1493436456916
39703,462.1493436456916
831898,462.1493436456916
593904,462.1493436456916
70749,462.1493436456916
687190,462.1493436456916
158134,462.1493436456916
712265,462.1493436456916
408216,462.1493436456916
629034,462.1493436456916
404938,462.1493436456916
81184,462.1493436456916
682512,462.1493436456916
607448,462.1493436456916
452600,462.1493436456916
418330,462.1493436456916
412439,462.1493436456916
540183,462.1493436456916
442324,462.1493436456916
93405,462.1493436456916
156303,462.1493436456916
30444,462.1493436456916
37323,462.1493436456916
640295,462.1493436456916
664596,462.1493436456916
397717,462.1493436456916
412332,462.1493436456916
340750,462.1493436456916
506849,462.1493436456916
453040,462.1493436456916
487989,462.1493436456916
213262,462.1493436456916
523294,462.1493436456916
554251,462.1493436456916
333784,462.1493436456916
402534,462.1493436456916
262847,462.1493436456916
332597,462.1493436456916
190949,462.1493436456916
101348,462.1493436456916
736837,462.1493436456916
55418,462.1493436456916
495352,462.1493436456916
341820,462.1493436456916
173918,462.1493436456916
234880,462.1493436456916
240583,462.1493436456916
468887,461.80289941424064
305033,446.1076870658728
233541,446.1076870658728
587149,423.5917453097746
46563,423.5917453097746
387595,423.5917453097746
476117,423.5917453097746
80256,423.5917453097746
643011,419.4668418607659
430547,419.4668418607659
283354,405.0795712145684
657208,403.651714657104
395187,403.651714657104
698543,403.651714657104
170176,403.651714657104
60067,403.651714657104
628259,403.651714657104
444553,403.651714657104
259812,403.651714657104
671954,403.651714657104
471314,403.651714657104
388419,403.651714657104
28019,403.651714657104
344298,403.651714657104
125859,403.651714657104
170814,403.651714657104
33536,382.56709548046734
770026,374.5327434891655
476785,374.1202954194531
694308,374.1202954194531
566462,374.1202954194531
198763,374.1202954194531
416959,374.1202954194531
455179,374.1202954194531
87311,374.1202954194531
400354,355.6281487045024
85885,355.6281487045024
380625,355.6281487045024
255345,355.6281487045024
66309,355.6281487045024
704503,345.00132425151463
302259,345.00132425151463
498360,345.00132425151463
608552,342.54930862395406
589206,342.54930862395406
337343,342.54930862395406
105600,342.54930862395406
278054,326.0967294668515
174486,326.0967294668515
779861,303.51765795738044
648807,298.21292381649323
634246,298.21292381649323
73838,298.21292381649323
786011,298.21292381649323
516798,298.21292381649323
287145,298.21292381649323
442101,298.21292381649323
447486,298.21292381649323
216101,298.21292381649323
209512,298.21292381649323
399259,298.21292381649323
721860,298.21292381649323
591066,298.21292381649323
674349,298.21292381649323
489326,298.21292381649323
1593,298.21292381649323
23380,298.21292381649323
589186,298.21292381649323
646428,294.47644299328465
166000,283.57762730470984
472985,283.57762730470984
617414,283.57762730470984
776886,283.57762730470984
726017,283.57762730470984
695006,283.57762730470984
567130,283.57762730470984
446008,283.57762730470984
265466,283.57762730470984
37932,283.57762730470984
348478,283.57762730470984
520369,283.57762730470984
736632,283.57762730470984
497827,283.57762730470984
336232,283.57762730470984
94218,283.57762730470984
291562,283.57762730470984
365339,283.57762730470984
514972,283.57762730470984
530877,283.57762730470984
262409,283.57762730470984
89117,283.57762730470984
711234,283.57762730470984
439038,283.57762730470984
186903,283.57762730470984
37524,283.57762730470984
190702,283.57762730470984
480612,283.57762730470984
55968,283.57762730470984
624382,283.57762730470984
445623,283.57762730470984
190895,283.57762730470984
173656,283.57762730470984
306650,283.57762730470984
174006,283.57762730470984
85311,283.57762730470984
27982,283.57762730470984
604137,255.53042203156755
81585,255.49409200477882
477317,254.45865613677137
88009,254.45865613677137
558725,254.45865613677137
580326,254.45865613677137
408100,254.45865613677137
629097,254.45865613677137
663543,254.45865613677137
70821,254.45865613677137
652023,254.45865613677137
191979,254.45865613677137
181409,254.45865613677137
452733,254.45865613677137
157932,254.45865613677137
156309,254.45865613677137
63077,254.45865613677137
292474,254.45865613677137
719144,254.45865613677137
870758,235.55406135210825
436048,235.55406135210825
591487,235.55406135210825
755985,235.55406135210825
557598,235.55406135210825
761687,235.55406135210825
357139,235.55406135210825
496884,235.55406135210825
348130,235.55406135210825
114681,235.55406135210825
315514,235.55406135210825
11009,222.47522127155992
103384,222.47522127155992
142627,222.47522127155992
621694,222.47522127155992
619489,222.47522127155992
289786,222.47522127155992
387381,222.47522127155992
518815,222.47522127155992
101327,222.47522127155992
260209,222.47522127155992
320898,222.47522127155992
515711,222.47522127155992
402059,222.47522127155992
229393,222.47522127155992
9520,222.47522127155992
187783,222.47522127155992
606378,220.76232610468114
279098,220.76232610468114
777737,210.6167554671374
532999,210.6167554671374
126062,210.6167554671374
595952,210.6167554671374
456115,210.6167554671374
5475,210.6167554671374
507515,210.6167554671374
708355,210.6167554671374
385379,160.0918742089074
531648,140.0141180050647
444020,140.0141180050647
202271,130.5604549712566
851600,120.07408735239412
774145,120.07408735239412
520472,120.07408735239412
282317,120.07408735239412
734470,120.07408735239412
460334,120.07408735239412
456891,120.07408735239412
47313,120.07408735239412
487597,120.07408735239412
511194,120.07408735239412
780963,120.07408735239412
97386,120.07408735239412
449583,120.07408735239412
509545,120.07408735239412
233418,120.07408735239412
209137,120.07408735239412
519884,120.07408735239412
353815,120.07408735239412
147457,120.07408735239412
831357,120.07408735239412
708099,120.07408735239412
683923,120.07408735239412
236950,120.07408735239412
13976,120.07408735239412
638284,120.07408735239412
89214,120.07408735239412
160168,120.07408735239412
595735,120.07408735239412
321307,120.07408735239412
409184,120.07408735239412
248835,120.07408735239412
579030,120.07408735239412
343654,120.07408735239412
421203,120.07408735239412
204425,120.07408735239412
173604,120.07408735239412
16565,120.07408735239412
481330,120.07408735239412
563808,120.07408735239412
199362,120.07408735239412
160196,120.07408735239412
8617,120.07408735239412
456262,120.07408735239412
416494,120.07408735239412
572968,120.07408735239412
58504,120.07408735239412
306670,120.07408735239412
807827,120.07408735239412
71021,120.07408735239412
262849,120.07408735239412
696124,120.07408735239412
336607,120.07408735239412
392085,120.07408735239412
32290,120.07408735239412
586850,120.07408735239412
439907,120.07408735239412
96909,120.07408735239412
523270,120.07408735239412
475136,120.07408735239412
530265,120.07408735239412
17717,120.07408735239412
472592,120.07408735239412
267066,120.07408735239412
636064,120.07408735239412
490456,120.07408735239412
280910,120.07408735239412
301424,120.07408735239412
9396,120.07408735239412
117955,110.48269876741386
4741,110.48269876741386
357426,90.5426681147433
16929,90.5426681147433
95043,90.5426681147433
145354,90.5426681147433
534067,90.5426681147433
443667,90.5426681147433
601765,90.5426681147433
570867,90.5426681147433
553748,90.5426681147433
417139,90.5426681147433
300728,90.5426681147433
451305,90.5426681147433
390593,90.5426681147433
620855,90.5426681147433
625991,90.5426681147433
432094,90.5426681147433
502654,90.5426681147433
744622,90.5426681147433
823755,90.5426681147433
624561,90.5426681147433
244531,90.5426681147433
781921,90.5426681147433
34753,90.5426681147433
6629,90.5426681147433
510307,90.5426681147433
823739,90.5426681147433
388768,90.5426681147433
445173,90.5426681147433
594954,90.5426681147433
436398,90.5426681147433
716985,90.5426681147433
268205,90.5426681147433
841828,90.5426681147433
247454,90.5426681147433
320495,90.5426681147433
579804,90.5426681147433
528215,90.5426681147433
267182,90.5426681147433
680876,90.5426681147433
380379,90.5426681147433
335942,90.5426681147433
63051,90.5426681147433
152747,90.5426681147433
351468,90.5426681147433
702010,90.5426681147433
27522,90.5426681147433
409099,90.5426681147433
654752,90.5426681147433
31260,90.5426681147433
369019,90.5426681147433
655524,90.5426681147433
278165,90.5426681147433
368198,90.5426681147433
424557,90.5426681147433
537759,90.5426681147433
149152,90.5426681147433
219232,90.5426681147433
651045,90.5426681147433
452438,90.5426681147433
30422,90.5426681147433
96655,90.5426681147433
387324,90.5426681147433
448046,59.95781750918388
139487,40.017786856513304
421013,40.017786856513304
414970,40.017786856513304
260177,40.017786856513304
660629,40.017786856513304
68467,40.017786856513304
237827,40.017786856513304
609417,40.017786856513304
536804,40.017786856513304
551716,40.017786856513304
836621,40.017786856513304
333882,40.017786856513304
320328,40.017786856513304
310296,40.017786856513304
372433,40.017786856513304
638555,40.017786856513304
186602,40.017786856513304
165186,40.017786856513304
803476,19.940030652670576
43165,19.940030652670576
630973,19.940030652670576
211987,19.940030652670576
145574,19.940030652670576
538587,19.940030652670576
