,customer_id,Recency,Frequency,Monetary,CLASS,CHURN,sentiment
1538,656874,26,5,1311.88,SILVER,1,1
1539,32513,12,5,409.83,SILVER,1,1
1540,524340,29,6,283.11999999999995,SILVER,1,1
1541,732086,1,5,294.18999999999994,SILVER,0,1
1542,822285,37,5,300.04,SILVER,1,1
1543,488215,21,7,1145.1,SILVER,0,1
1544,450725,5,6,682.04,SILVER,1,1
1545,363167,20,4,577.3,SILVER,1,1
1546,367975,69,6,238.72,SILVER,1,1
1547,480271,45,6,961.16,SILVER,1,1
1548,123804,20,6,471.44000000000005,SILVER,1,1
1549,610572,3,5,527.78,SILVER,1,1
1550,449946,41,4,229.08,SILVER,1,1
1551,802486,26,5,642.89,SILVER,1,-1
1552,620128,0,4,234.94,SILVER,1,1
1553,556972,34,5,2122.25,SILVER,1,0
1554,871972,4,7,252.71,SILVER,0,1
1555,290066,13,7,273.71,SILVER,0,1
1556,419463,73,7,489.72,SILVER,1,1
1557,846608,7,9,589.36,SILVER,0,1
1558,841043,29,7,865.4200000000001,SILVER,1,1
1559,845260,22,6,612.5799999999999,SILVER,1,1
1560,442370,20,7,1732.98,SILVER,0,1
1561,856667,3,6,277.3,SILVER,0,0
1562,499835,12,5,603.7299999999999,SILVER,1,1
1563,142418,65,8,902.22,SILVER,0,1
1564,859969,11,5,314.64,SILVER,0,0
1565,58625,31,4,519.5,SILVER,1,1
1566,66583,48,5,246.58,SILVER,1,0
1567,494215,60,5,341.94,SILVER,1,1
1568,25822,24,8,287.85,SILVER,0,1
1569,326920,25,6,278.11,SILVER,1,1
1570,471112,54,9,494.1,SILVER,0,-1
1571,374151,42,4,462.02,SILVER,1,1
1572,329822,70,7,247.03,SILVER,1,1
1573,394085,29,7,298.49,SILVER,1,1
1574,161076,43,6,275.06,SILVER,1,0
1575,858100,28,7,560.73,SILVER,0,1
1576,474122,26,7,528.6599999999999,SILVER,1,1
1577,847412,7,7,1343.17,SILVER,0,1
1578,145085,54,4,1518.46,SILVER,1,1
1579,819631,35,8,484.12000000000006,SILVER,0,1
1580,416242,24,5,1563.74,SILVER,1,0
1581,792198,50,8,2917.76,SILVER,0,0
1582,452739,31,5,913.67,SILVER,1,0
1583,417397,44,9,471.04,SILVER,0,0
1584,88752,5,5,328.72,SILVER,0,1
1585,211791,67,6,324.54999999999995,SILVER,1,1
1586,237128,39,6,320.97,SILVER,1,0
1587,617532,59,8,370.17,SILVER,1,-1
1588,763364,4,5,377.66,SILVER,1,1
1589,173405,37,8,279.11,SILVER,1,1
1590,528993,43,5,295.22,SILVER,1,1
1591,877262,1,7,401.4,SILVER,0,1
1592,438226,3,6,227.61,SILVER,1,1
1593,613937,56,5,1613.08,SILVER,1,-1
1594,839700,39,5,418.08,SILVER,1,-1
1595,296238,0,7,280.36,SILVER,1,0
1596,793845,1,4,260.6,SILVER,1,0
1597,66889,23,6,563.2299999999999,SILVER,1,1
1598,765032,28,4,1463.1400000000003,SILVER,1,1
1599,442320,10,6,315.64,SILVER,1,-1
1600,47638,10,6,764.5899999999999,SILVER,0,1
1601,480240,33,7,402.86,SILVER,1,1
1602,812724,50,8,1226.91,SILVER,1,1
1603,886338,3,8,650.2,SILVER,0,0
1604,456258,48,8,1534.69,SILVER,1,1
1605,67018,12,6,294.98,SILVER,0,1
1606,7923,4,6,710.79,SILVER,0,1
1607,807610,34,6,411.45,SILVER,1,1
1608,451147,68,8,653.2,SILVER,1,0
1609,598893,3,8,441.6,SILVER,0,1
1610,479392,10,7,286.50000000000006,SILVER,1,1
1611,480482,66,6,268.19,SILVER,1,1
1612,841928,29,6,1570.9499999999998,SILVER,1,0
1613,370617,51,7,330.95,SILVER,1,1
1614,502896,39,7,225.12000000000003,SILVER,1,1
1615,687258,1,9,1403.3,SILVER,0,1
1616,785356,30,7,817.26,SILVER,1,0
1617,665125,19,6,242.0,SILVER,0,1
1618,41394,66,7,628.75,SILVER,1,1
1619,3523,42,6,237.2,SILVER,1,1
1620,804388,27,4,390.85,SILVER,1,1
1621,348727,1,5,967.33,SILVER,1,1
1622,444073,24,9,825.3900000000001,SILVER,0,1
1623,779639,22,4,453.89,SILVER,1,0
1624,859588,3,6,777.38,SILVER,0,1
1625,101329,1,8,219.69000000000003,SILVER,0,1
1626,4771,33,6,455.93,SILVER,0,1
1627,492488,3,9,342.03000000000003,SILVER,0,0
1628,783413,52,5,357.87,SILVER,0,0
1629,81226,48,5,352.23999999999995,SILVER,0,1
1630,307865,65,5,310.79,SILVER,0,0
1631,39136,0,6,320.7100000000001,SILVER,0,1
1632,344099,69,5,1040.07,SILVER,0,1
1633,792727,48,8,1258.68,SILVER,0,0
1634,706404,11,6,284.71000000000004,SILVER,0,0
1635,453782,7,9,308.86999999999995,SILVER,0,1
1636,320496,59,5,2063.3499999999995,SILVER,0,1
1637,508567,39,6,911.18,SILVER,0,1
1638,288957,4,6,516.5,SILVER,0,1
1639,615795,19,6,379.03,SILVER,0,1
1640,138419,6,6,856.0899999999999,SILVER,0,-1
1641,818408,0,6,298.29,SILVER,0,0
1642,469957,30,7,897.3000000000001,SILVER,0,-1
1643,774645,45,5,309.42,SILVER,1,1
1644,832086,20,7,1994.09,SILVER,0,1
1645,423048,6,7,240.77,SILVER,0,-1
1646,775583,52,4,979.54,SILVER,0,1
1647,650953,20,5,357.27000000000004,SILVER,0,0
1648,141987,34,7,590.19,SILVER,0,1
1649,137242,3,4,281.25,SILVER,0,1
1650,819459,19,7,1468.56,SILVER,0,1
1651,742874,53,4,708.75,SILVER,1,1
1652,459880,5,7,826.7400000000001,SILVER,0,1
1653,325028,19,7,511.83,SILVER,0,0
1654,818470,24,7,459.29,SILVER,0,1
1655,539025,32,7,260.75,SILVER,0,1
1656,602797,1,8,357.17,SILVER,0,1
1657,443963,37,8,1127.65,SILVER,0,1
1658,287064,52,7,292.89,SILVER,0,1
1659,800297,62,5,1056.33,SILVER,0,1
1660,503578,11,5,2071.59,SILVER,0,1
1661,114461,64,6,301.53000000000003,SILVER,0,1
1662,814388,10,5,535.15,SILVER,0,1
1663,33589,28,6,236.57,SILVER,0,1
1664,750243,35,8,235.73,SILVER,0,0
1665,465079,12,8,221.09,SILVER,0,1
1666,823307,29,8,226.72,SILVER,0,1
1667,6748,18,7,1918.32,SILVER,0,1
1668,624694,34,7,342.87000000000023,SILVER,0,0
1669,302500,3,5,360.26,SILVER,0,0
1670,416548,3,6,296.5,SILVER,0,0
1671,572806,53,7,507.59,SILVER,0,1
1672,429871,10,6,252.4,SILVER,0,1
1673,579819,33,8,220.25,SILVER,0,0
1674,28000,5,5,333.28000000000003,SILVER,0,1
1675,204014,29,6,439.7600000000001,SILVER,0,1
1676,726578,34,5,432.80000000000007,SILVER,0,1
1677,753917,40,5,1126.6300000000003,SILVER,0,-1
1678,787256,22,7,511.48,SILVER,0,0
1679,686153,33,9,563.11,SILVER,0,1
1680,471194,56,6,592.6,SILVER,0,-1
1681,770090,33,6,473.68,SILVER,0,-1
1682,749188,10,6,445.84,SILVER,0,0
1683,638905,43,8,460.6800000000001,SILVER,0,1
1684,536613,6,6,1537.65,SILVER,0,1
1685,221117,44,9,586.9800000000001,SILVER,0,0
1686,237531,51,4,225.45999999999995,SILVER,0,1
1687,214866,20,7,238.65,SILVER,0,1
1688,542134,39,6,509.02,SILVER,0,1
1689,463174,35,7,807.28,SILVER,0,0
1690,398020,20,8,264.58,SILVER,0,1
1691,187231,10,8,270.08,SILVER,0,1
1692,780903,37,6,419.11,SILVER,0,-1
1693,78832,0,8,509.33,SILVER,0,1
1694,345136,55,8,828.74,SILVER,0,0
1695,38131,59,8,584.66,SILVER,0,1
1696,722098,22,8,283.66,SILVER,0,1
1697,739826,73,6,585.5500000000001,SILVER,0,1
1698,678645,23,4,328.54,SILVER,0,1
1699,589111,52,9,610.54,SILVER,0,0
1700,734719,25,7,226.42,SILVER,0,-1
1701,41782,1,8,261.62,SILVER,0,1
1702,103228,5,6,434.55,SILVER,0,1
1703,489591,44,5,418.86,SILVER,0,1
1704,537561,33,6,640.3000000000001,SILVER,0,0
1705,812284,25,6,463.85,SILVER,0,1
1706,556123,37,6,477.69,SILVER,0,1
1707,604726,25,6,508.16,SILVER,0,0
1708,393684,4,8,1385.91,SILVER,0,1
1709,30476,52,6,447.35,SILVER,0,0
1710,98725,30,5,317.79,SILVER,0,0
1711,831539,19,7,379.74,SILVER,0,0
1712,485564,53,6,273.67,SILVER,0,0
1713,631560,40,7,310.82,SILVER,0,1
1714,753429,4,8,266.4,SILVER,0,0
1715,632797,57,7,278.88,SILVER,0,0
1716,818323,48,7,2064.3899999999994,SILVER,0,1
1717,807878,1,9,962.82,SILVER,0,0
1718,465780,48,5,392.43,SILVER,0,1
1719,758152,23,5,246.3,SILVER,0,-1
1720,125334,18,5,682.3,SILVER,0,1
1721,75312,39,5,430.59,SILVER,0,0
1722,678647,49,7,288.31,SILVER,0,0
1723,690769,59,8,523.74,SILVER,0,0
1724,696796,3,7,374.81,SILVER,0,0
1725,74110,27,9,2818.25,SILVER,0,1
1726,772881,45,7,437.2000000000001,SILVER,0,1
1727,316541,63,8,258.87,SILVER,0,1
1728,774306,4,5,398.03,SILVER,0,0
1729,749698,10,7,1139.97,SILVER,0,-1
1730,582636,30,5,633.5799999999999,SILVER,0,0
1731,699659,3,8,333.66,SILVER,0,1
1732,331211,18,6,1357.6700000000003,SILVER,0,1
1733,56997,22,8,227.67,SILVER,0,1
1734,762509,60,5,780.6099999999999,SILVER,0,1
1735,756004,43,5,414.69000000000005,SILVER,0,1
1736,654263,54,6,287.66,SILVER,0,0
1737,743940,13,7,1018.0899999999998,SILVER,0,1
1738,73480,3,7,581.8299999999999,SILVER,0,1
1739,574657,61,6,359.1,SILVER,0,0
1740,679625,7,7,599.8,SILVER,0,0
1741,712276,10,7,404.68,SILVER,0,1
1742,133178,55,8,341.67999999999995,SILVER,0,0
1743,375792,42,6,607.19,SILVER,0,1
1744,791600,62,6,266.52,SILVER,0,1
1745,556351,23,6,448.13,SILVER,0,1
1746,796842,21,6,522.3900000000001,SILVER,0,0
1747,64327,23,8,307.61,SILVER,0,0
1748,628012,47,7,228.07,SILVER,0,0
1749,498112,4,8,428.82,SILVER,0,0
1750,742886,31,7,248.39,SILVER,0,1
1751,720292,42,6,386.0999999999999,SILVER,0,0
1752,720554,19,5,497.04,SILVER,0,1
1753,533974,7,5,3273.21,SILVER,0,1
1754,372623,1,7,787.74,SILVER,0,1
1755,374322,37,5,873.12,SILVER,0,-1
1756,95343,5,8,254.95999999999995,SILVER,0,1
1757,679433,60,8,239.34,SILVER,0,1
1758,88362,65,5,428.5100000000001,SILVER,0,0
1759,359903,42,8,422.6999999999999,SILVER,0,0
1760,587040,24,8,619.39,SILVER,0,1
1761,783474,45,7,1812.01,SILVER,0,0
1762,444379,1,7,419.79,SILVER,0,0
1763,669465,54,7,345.46000000000004,SILVER,0,1
1764,642285,51,6,616.16,SILVER,0,0
1765,219807,36,8,443.14,SILVER,0,1
1766,722966,59,7,1384.8500000000004,SILVER,0,1
1767,769141,41,6,223.02,SILVER,0,1
1768,826750,31,6,553.19,SILVER,0,1
1769,821292,45,5,1063.69,SILVER,0,1
1770,536872,24,7,383.28,SILVER,0,0
1771,722314,31,4,339.53000000000003,SILVER,0,1
1772,675638,44,7,483.71,SILVER,0,1
1773,613554,10,7,337.8,SILVER,0,0
1774,116277,10,8,1155.5899999999997,SILVER,0,1
1775,414525,1,6,346.66,SILVER,0,1
1776,185259,59,6,281.17,SILVER,0,1
1777,791136,30,9,247.34,SILVER,0,1
1778,799073,20,7,583.0100000000001,SILVER,0,1
1779,540736,24,7,254.86,SILVER,0,1
1780,542212,37,6,329.48,SILVER,0,1
1781,798781,13,7,1455.16,SILVER,0,1
1782,34129,53,7,520.82,SILVER,0,1
1783,796958,54,4,318.83,SILVER,0,1
1784,704123,34,6,235.68,SILVER,0,0
1785,103147,1,6,2208.24,SILVER,0,1
1786,222230,28,7,493.39,SILVER,0,1
1787,709683,3,7,2020.85,SILVER,0,1
1788,805344,12,8,405.89,SILVER,0,1
1789,373527,0,6,508.84,SILVER,0,1
1790,672316,20,9,243.44000000000003,SILVER,0,1
1791,243029,28,6,350.79,SILVER,0,0
1792,181879,45,4,2154.73,SILVER,0,0
1793,752356,6,7,1816.64,SILVER,0,1
1794,803894,24,6,310.24,SILVER,0,0
1795,768404,57,8,2091.19,SILVER,0,1
1796,682911,52,6,222.51,SILVER,0,1
1797,190486,31,4,791.19,SILVER,0,1
1798,441416,22,6,547.3100000000001,SILVER,0,0
1799,695897,42,7,493.89,SILVER,0,1
1800,672323,4,7,338.34000000000003,SILVER,0,1
1801,733189,47,6,1088.8,SILVER,0,1
1802,201218,5,4,523.2399999999999,SILVER,0,1
1803,731585,64,6,376.8399999999999,SILVER,0,1
1804,104855,44,9,609.7700000000001,SILVER,0,1
1805,145991,44,5,274.82000000000005,SILVER,0,1
1806,578406,4,9,738.9599999999999,SILVER,0,1
1807,717695,12,6,2133.07,SILVER,0,0
1808,209119,31,7,412.66,SILVER,0,1
1809,611892,10,6,394.14,SILVER,0,1
1810,254664,52,7,364.29,SILVER,0,1
1811,520731,31,5,308.54,SILVER,0,0
1812,699858,65,7,542.22,SILVER,0,1
1813,754920,39,5,501.31,SILVER,0,1
1814,776185,43,8,918.0100000000002,SILVER,0,-1
1815,314964,34,9,431.12,SILVER,0,1
1816,753985,52,6,227.4000000000001,SILVER,0,0
1817,144464,45,6,462.58,SILVER,0,0
1818,513011,1,8,338.83000000000004,SILVER,0,1
1819,688040,4,7,317.85,SILVER,0,1
1820,450196,55,6,356.46,SILVER,0,0
1821,134590,19,9,263.49,SILVER,0,-1
1822,733554,44,5,319.93,SILVER,0,1
1823,40168,47,7,607.5999999999999,SILVER,0,-1
1824,766920,11,9,622.3600000000001,SILVER,0,1
1825,561210,63,5,226.29,SILVER,0,-1
1826,785967,23,8,348.14,SILVER,0,0
1827,149757,3,7,1174.36,SILVER,0,0
1828,751952,31,7,429.47,SILVER,0,1
1829,775659,7,5,591.25,SILVER,0,1
1830,655625,33,6,750.44,SILVER,0,1
1831,675185,12,6,651.51,SILVER,0,0
1832,635452,3,7,2079.59,SILVER,0,1
1833,786032,51,5,678.13,SILVER,0,1
1834,523688,27,7,220.58,SILVER,0,1
1835,713242,7,5,303.58,SILVER,0,0
1836,631216,26,7,436.57,SILVER,0,1
1837,588775,21,5,1035.81,SILVER,0,1
1838,67046,25,6,220.21,SILVER,0,0
1839,512150,30,6,1105.5,SILVER,0,0
1840,339830,23,7,417.37,SILVER,0,1
1841,714996,23,6,529.3000000000001,SILVER,0,1
1842,498382,51,7,775.9100000000001,SILVER,0,1
1843,422669,40,7,314.82,SILVER,0,1
1844,683867,34,4,349.29,SILVER,0,0
1845,558267,1,6,452.5,SILVER,0,1
1846,229589,50,4,222.63,SILVER,0,1
1847,771740,13,8,676.0899999999999,SILVER,0,1
1848,727507,3,9,447.52,SILVER,0,1
1849,59376,32,8,1354.92,SILVER,1,1
1850,335919,24,6,322.3,SILVER,1,1
1851,889646,11,9,899.14,SILVER,0,0
1852,408604,73,5,359.48,SILVER,1,1
1853,689298,4,9,406.32,SILVER,0,1
1854,86933,67,9,1524.63,SILVER,1,1
1855,210737,19,6,335.62,SILVER,1,1
1856,334951,19,6,486.99,SILVER,1,0
1857,78139,35,10,1040.11,SILVER,0,0
1858,31494,41,9,283.72,SILVER,0,0
1859,341890,44,6,954.17,SILVER,1,1
1860,549906,27,5,342.71,SILVER,1,-1
1861,371809,18,5,789.58,SILVER,1,-1
1862,874082,4,6,1041.66,SILVER,0,0
1863,279622,61,5,259.85,SILVER,1,1
1864,853548,24,5,1725.01,SILVER,1,0
1865,573304,40,5,706.92,SILVER,1,1
1866,459215,33,7,298.03,SILVER,1,-1
1867,348552,45,10,238.71,SILVER,0,1
1868,364577,23,9,337.17,SILVER,0,0
1869,366442,49,9,727.35,SILVER,0,1
1870,325093,67,6,374.52,SILVER,1,1
1871,95091,49,5,250.63,SILVER,1,0
1872,290254,26,7,281.3999999999999,SILVER,1,1
1873,631915,72,9,325.02,SILVER,1,1
1874,104813,12,6,267.51,SILVER,0,0
1875,82372,1,6,589.54,SILVER,1,0
1876,460298,36,6,1023.37,SILVER,0,1
1877,473116,13,4,1445.45,SILVER,0,1
1878,519704,72,6,499.69,SILVER,1,1
1879,548360,11,7,272.09000000000003,SILVER,1,1
1880,65077,19,4,4485.569999999999,SILVER,1,1
1881,606903,26,5,376.5,SILVER,1,1
1882,377504,23,7,371.0,SILVER,1,1
1883,819599,19,10,661.55,SILVER,0,0
1884,79911,25,4,742.6800000000001,SILVER,1,0
1885,566780,4,4,229.42000000000004,SILVER,1,0
1886,221892,71,10,295.9699999999999,SILVER,0,1
1887,487193,46,9,778.39,SILVER,0,1
1888,715768,37,8,561.15,SILVER,1,1
1889,316075,21,6,220.78,SILVER,0,0
1890,334639,5,4,925.77,SILVER,1,1
1891,764407,4,4,417.35,SILVER,1,1
1892,505724,66,6,334.45000000000005,SILVER,1,1
1893,403315,33,7,493.22,SILVER,1,1
1894,58561,65,8,222.44,SILVER,1,1
1895,309562,22,6,223.23,SILVER,0,0
1896,618657,34,6,230.58,SILVER,1,1
1897,400075,19,8,451.2,SILVER,0,1
1898,658133,74,8,932.24,SILVER,1,1
1899,20123,46,8,279.59,SILVER,0,1
1900,793927,6,7,1245.63,SILVER,0,1
1901,677553,4,8,336.17999999999995,SILVER,1,0
1902,186037,31,8,229.73,SILVER,0,1
1903,870216,0,9,620.35,SILVER,0,1
1904,402637,3,6,352.86999999999995,SILVER,1,1
1905,784508,12,9,264.88,SILVER,0,1
1906,844532,19,9,1035.3,SILVER,0,1
1907,15581,37,8,320.99,SILVER,1,0
1908,722330,20,8,244.05,SILVER,1,1
1909,823106,5,6,320.25,SILVER,0,-1
1910,379917,27,4,435.8299999999999,SILVER,0,-1
1911,693277,67,6,688.45,SILVER,1,-1
1912,890168,7,4,520.45,SILVER,0,1
1913,497244,4,5,408.73,SILVER,0,1
1914,888572,7,5,701.2300000000001,SILVER,0,1
1915,175220,72,7,1000.76,SILVER,1,1
1916,7738,6,7,787.79,SILVER,1,1
1917,457173,49,9,451.88,SILVER,0,0
1918,291383,4,7,257.82,SILVER,1,-1
1919,19550,66,4,262.48,SILVER,1,1
1920,602665,45,7,495.0699999999999,SILVER,0,1
1921,818723,22,8,301.77,SILVER,0,0
1922,553814,51,6,671.36,SILVER,1,0
1923,3168,20,6,309.71,SILVER,1,0
1924,782529,19,5,1426.14,SILVER,1,0
1925,843982,0,6,314.2099999999999,SILVER,0,0
1926,45802,5,10,796.4500000000002,SILVER,0,1
1927,23,69,8,476.04,SILVER,1,1
1928,178507,45,5,744.59,SILVER,1,1
1929,669503,46,8,262.5,SILVER,1,1
1930,14910,40,5,313.3,SILVER,1,-1
1931,860769,22,7,544.93,SILVER,1,1
1932,337934,10,9,657.03,SILVER,0,1
1933,783633,68,8,227.91,SILVER,1,0
1934,329337,27,4,767.8,SILVER,1,0
1935,885986,6,7,470.2199999999999,SILVER,0,0
1936,585597,4,8,225.79,SILVER,1,0
1937,757652,24,8,1338.21,SILVER,1,1
1938,421989,3,7,754.1,SILVER,0,1
1939,788534,40,5,439.58,SILVER,1,1
1940,851979,3,7,400.95,SILVER,0,1
1941,369791,71,7,465.43,SILVER,1,1
1942,579248,22,7,220.38,SILVER,0,0
1943,883712,23,4,416.69999999999993,SILVER,1,1
1944,844152,22,8,1000.72,SILVER,0,1
1945,664131,71,7,389.68,SILVER,1,1
1946,181097,66,5,569.45,SILVER,1,1
1947,623824,69,7,246.16,SILVER,1,1
1948,27805,30,6,241.91,SILVER,1,-1
1949,442979,41,9,292.89,SILVER,0,0
1950,878904,6,5,317.22,SILVER,0,1
1951,701061,44,6,379.30000000000007,SILVER,1,1
1952,765316,1,6,395.25,SILVER,0,1
1953,833271,25,8,1222.14,SILVER,0,0
1954,353875,45,7,548.3299999999999,SILVER,0,1
1955,16870,1,8,822.95,SILVER,0,1
1956,681309,72,7,436.84,SILVER,1,1
1957,687094,39,5,520.85,SILVER,1,1
1958,520969,30,8,599.7099999999999,SILVER,0,1
1959,714350,36,7,478.13000000000005,SILVER,0,-1
1960,207563,19,9,398.94,SILVER,0,-1
1961,118607,66,4,382.14,SILVER,1,1
1962,850282,18,9,730.5999999999999,SILVER,0,1
1963,92392,23,6,400.75999999999993,SILVER,1,1
1964,525332,13,8,670.84,SILVER,0,0
1965,639581,4,9,380.5100000000001,SILVER,0,1
1966,814483,31,6,308.34000000000003,SILVER,0,1
1967,400805,27,4,401.99,SILVER,0,0
1968,507274,58,9,374.46,SILVER,0,1
1969,855912,20,5,308.85,SILVER,0,1
1970,497100,1,6,799.47,SILVER,0,-1
1971,730701,58,8,848.0600000000001,SILVER,0,-1
1972,637282,44,7,340.42,SILVER,0,-1
1973,666978,25,7,1257.35,SILVER,0,0
1974,488658,5,9,323.49,SILVER,0,-1
1975,784883,60,6,255.48,SILVER,1,0
1976,443824,31,9,2295.1399999999994,SILVER,0,0
1977,31316,35,8,4936.609999999999,SILVER,0,1
1978,59937,0,8,252.68000000000004,SILVER,0,1
1979,143713,29,9,332.56,SILVER,0,-1
1980,348743,5,9,253.65,SILVER,0,1
1981,327640,52,7,318.16,SILVER,0,0
1982,741175,11,9,272.72,SILVER,0,0
1983,28803,5,5,3534.16,SILVER,0,1
1984,577997,51,5,322.04999999999995,SILVER,0,0
1985,600987,24,7,254.89,SILVER,0,1
1986,751575,52,7,713.56,SILVER,1,1
1987,406065,24,7,277.26,SILVER,0,0
1988,19190,28,7,634.7500000000001,SILVER,0,1
1989,321969,18,7,306.61,SILVER,0,1
1990,633054,67,8,2896.54,SILVER,0,1
1991,187715,42,9,298.8399999999999,SILVER,0,1
1992,748457,30,8,1048.9499999999998,SILVER,0,0
1993,812224,44,5,273.47,SILVER,0,1
1994,135578,31,6,226.28000000000003,SILVER,0,-1
1995,628723,28,8,1948.09,SILVER,0,1
1996,300361,35,5,266.24,SILVER,0,0
1997,748523,30,8,788.51,SILVER,0,1
1998,618034,44,10,489.53,SILVER,0,1
1999,678797,35,8,253.47,SILVER,0,1
2000,2005,65,6,1134.16,SILVER,0,0
2001,225560,59,6,285.77000000000004,SILVER,0,1
2002,16259,13,8,377.8200000000001,SILVER,0,0
2003,120688,24,5,392.97,SILVER,0,1
2004,602817,52,8,698.16,SILVER,0,1
2005,799523,13,9,1207.7399999999998,SILVER,0,0
2006,46035,6,4,587.87,SILVER,0,1
2007,745871,3,7,399.18,SILVER,0,1
2008,752037,12,9,306.31,SILVER,0,0
2009,808852,25,6,1114.9700000000005,SILVER,0,1
2010,605017,1,9,228.05,SILVER,0,1
2011,732769,39,5,489.68,SILVER,0,1
2012,854771,3,7,629.8700000000001,SILVER,0,1
2013,814170,24,6,878.9399999999999,SILVER,0,1
2014,499378,59,8,234.74,SILVER,0,1
2015,171559,48,9,282.0799999999999,SILVER,0,1
2016,30193,47,7,450.57,SILVER,0,1
2017,568648,46,9,300.26,SILVER,0,1
2018,722245,58,7,244.17,SILVER,0,0
2019,517988,0,9,268.97,SILVER,0,1
2020,843443,33,5,308.13000000000005,SILVER,0,1
2021,159355,40,6,277.56,SILVER,0,-1
2022,768147,37,8,1240.4900000000002,SILVER,0,1
2023,661600,10,5,224.08,SILVER,0,1
2024,380558,3,7,612.6300000000001,SILVER,0,1
2025,821738,41,5,416.5399999999999,SILVER,0,1
2026,154288,7,10,513.52,SILVER,0,1
2027,821261,11,6,406.30000000000007,SILVER,0,0
2028,783125,45,9,621.4300000000001,SILVER,0,1
2029,481899,52,8,886.1800000000001,SILVER,0,1
2030,372696,61,7,228.93,SILVER,0,1
2031,93732,20,6,343.39000000000004,SILVER,0,0
2032,639278,26,6,926.33,SILVER,0,0
2033,235088,5,6,273.96000000000004,SILVER,0,1
2034,489325,1,7,518.1500000000001,SILVER,0,0
2035,57597,50,7,223.48,SILVER,0,1
2036,411122,25,7,604.6700000000001,SILVER,0,1
2037,692896,7,7,1068.84,SILVER,0,0
2038,678411,5,9,406.7900000000001,SILVER,0,0
2039,819854,1,6,300.27,SILVER,0,0
2040,559313,5,6,449.59,SILVER,0,0
2041,576293,29,6,1305.7,SILVER,0,-1
2042,633303,50,8,796.34,SILVER,0,0
2043,626226,25,9,347.87999999999994,SILVER,0,1
2044,481960,3,5,1506.4599999999998,SILVER,0,1
2045,676267,58,8,331.46000000000004,SILVER,0,0
2046,170473,23,9,431.13,SILVER,0,0
2047,821357,11,7,285.64,SILVER,0,0
2048,4067,55,9,268.14,SILVER,0,1
2049,131189,18,8,237.42,SILVER,0,1
2050,702420,61,5,346.25,SILVER,0,1
2051,748107,59,9,284.15,SILVER,0,1
2052,604641,42,10,794.83,SILVER,0,1
2053,456031,19,7,232.54,SILVER,0,-1
2054,826886,18,5,380.29,SILVER,0,0
2055,757857,52,6,813.33,SILVER,0,1
2056,200462,48,5,277.54,SILVER,0,1
2057,790692,11,9,403.7600000000001,SILVER,0,0
2058,756560,23,9,245.42,SILVER,0,0
2059,202352,39,7,307.85,SILVER,0,1
2060,306184,42,4,794.43,SILVER,0,1
2061,565695,46,9,295.36,SILVER,0,1
2062,422529,31,4,1042.09,SILVER,0,1
2063,559704,56,6,673.54,SILVER,0,1
2064,761044,51,6,259.8,SILVER,0,1
2065,266436,19,8,1155.7,SILVER,0,1
2066,84251,46,9,345.32,SILVER,0,1
2067,827167,48,6,376.48,SILVER,0,1
2068,14930,55,7,461.4099999999999,SILVER,0,1
2069,518006,48,6,367.13,SILVER,0,0
2070,223250,64,6,346.45,SILVER,0,1
2071,46195,11,7,1097.26,SILVER,0,1
2072,822933,18,8,406.88000000000005,SILVER,0,1
2073,756683,12,6,291.74,SILVER,0,0
2074,659984,48,7,957.25,SILVER,0,1
2075,772716,35,7,993.0,SILVER,0,0
2076,99637,13,6,242.23999999999995,SILVER,0,1
2077,154516,60,8,352.31,SILVER,0,1
2078,288906,6,6,341.03000000000003,SILVER,0,-1
2079,673108,0,8,256.47,SILVER,0,1
2080,503572,10,6,228.45,SILVER,0,1
2081,603976,45,6,372.27,SILVER,0,1
2082,749403,48,7,244.53000000000003,SILVER,0,0
2083,257818,28,9,576.18,SILVER,0,1
2084,533525,28,7,281.49,SILVER,0,1
2085,485576,10,5,248.60000000000005,SILVER,0,1
2086,18251,33,9,369.68,SILVER,0,1
2087,68142,44,7,407.49,SILVER,0,1
2088,716515,26,6,383.75,SILVER,0,0
2089,237978,46,8,265.33,SILVER,0,1
2090,555745,40,7,299.13,SILVER,0,1
2091,621271,55,9,366.37,SILVER,0,-1
2092,212362,65,5,245.92,SILVER,0,1
2093,581384,33,5,1062.4900000000002,SILVER,0,1
2094,589449,5,9,250.01,SILVER,0,1
2095,800417,59,9,315.54,SILVER,0,0
2096,633088,12,6,362.84,SILVER,0,1
2097,773300,7,8,2003.0800000000004,SILVER,0,0
2098,744398,10,8,298.07,SILVER,0,0
2099,635027,5,6,236.99,SILVER,0,1
2100,486964,45,6,623.44,SILVER,0,0
2101,466624,23,6,298.29999999999995,SILVER,0,1
2102,658782,19,7,1463.88,SILVER,0,1
2103,709057,4,9,371.05,SILVER,0,1
2104,476020,34,9,714.7300000000001,SILVER,0,1
2105,40159,49,7,454.27,SILVER,0,0
2106,125984,50,7,345.28,SILVER,0,-1
2107,26761,34,5,222.74,SILVER,0,1
2108,770467,3,8,245.02,SILVER,0,-1
2109,545896,33,5,738.32,SILVER,0,1
2110,589613,4,5,311.2,SILVER,0,0
2111,681252,30,6,258.06,SILVER,0,1
2112,837200,11,8,900.8700000000002,SILVER,0,1
2113,83869,27,9,609.04,SILVER,0,1
2114,744816,39,7,301.51,SILVER,0,1
